tt_id,rl_id,movie_name,month,year,budget,runtime,genres,mpaa,screens,opening_week,domestic_box_office
tt4440036,rl979404289,Lost and Love,3,2015,None,108,Drama,None,24,86048,188817
tt0347473,rl2187363841,Main Hoon Na,4,2004,None,182,Action Comedy Drama Musical Romance Thriller,None,79,704651,1747060
tt11041584,rl4094395905,Jesus Is King,10,2019,None,31,Documentary Music Short,None,372,830000,973000
tt2293640,rl2271380993,Minions,7,2015,74000000,91,Adventure Animation Comedy Crime Family Sci-Fi,PG,4311,115718405,336045770
tt0300620,rl1819313665,So Close,9,2003,None,111,Action Crime Thriller,R,11,31702,76584
tt14230388,rl1592820481,Asteroid City,6,2023,None,105,Comedy Drama Romance Sci-Fi,PG-13,1901,853382,28153025
tt7014006,rl3255076353,Eighth Grade,7,2018,None,93,Comedy Drama,R,1084,263797,13539709
tt5226984,rl2348975617,Tom of Finland,10,2017,None,117,Biography Drama,None,12,13524,378296
tt1139592,rl1191347713,Jeepers Creepers III,9,2017,None,100,Horror,None,669,19151,2335162
tt6865478,rl3221456385,The Last Dalai Lama?,7,2017,None,82,Documentary,None,18,9786,145524
tt0262432,rl2153088513,George Washington,10,2000,None,89,Drama,None,6,None,247406
tt0431197,rl1214023169,The Kingdom,9,2007,70000000,110,Action Drama Thriller,R,2836,17135055,47536778
tt3170902,rl2575140353,Theeb,11,2015,None,100,Adventure Drama Thriller,None,27,9181,283024
tt1686821,rl293176833,Vampire Academy,2,2014,None,104,Action Comedy Drama Fantasy Horror Mystery Thriller,PG-13,2676,3921742,7791979
tt0328589,rl4168517121,Under the Tuscan Sun,9,2003,18000000,113,Comedy Drama Romance,PG-13,1701,9751425,43610723
tt3168230,rl2338686465,Mr. Holmes,7,2015,None,104,Crime Drama Family Mystery Thriller,PG,898,2434908,17737646
tt5815940,rl2977859073,Gentleman,6,2016,None,144,Mystery Romance Thriller,None,126,537490,897876
tt4168022,rl3959522817,Yo-kai Watch Movie: It's the Secret of Birth Meow!,10,2016,None,97,Action Animation Comedy,None,329,None,257343
tt0462396,rl2287044097,The Last Legion,8,2007,None,101,Action Adventure History War,PG-13,2002,2746312,5933494
tt0488478,rl608273921,12,3,2009,None,159,Crime Drama Thriller,PG-13,20,12042,125120
tt3263996,rl1852409345,The Overnighters,10,2014,None,102,Documentary Drama,PG-13,23,4324,110763
tt1423455,rl510297601,The Providence Effect,9,2009,None,92,Documentary,PG,14,31660,62500
tt1127896,rl1567983105,Taking Woodstock,8,2009,30000000,120,Biography Comedy Drama History Music,R,1395,3457760,7460204
tt1754811,rl3025896961,InAPPropriate Comedy,3,2013,None,83,Comedy,R,275,156414,228004
tt1331025,rl1701742081,The September Issue,8,2009,None,90,Documentary,PG-13,143,220633,3820067
tt0399095,rl1316455937,Trade,9,2007,None,120,Crime Drama Thriller,R,90,118086,214307
tt0212826,rl3410396673,Bread and Roses,5,2001,None,110,Drama,R,39,49662,533479
tt0302886,rl1667663361,Old School,2,2003,24000000,88,Comedy,R,2742,17453216,75585093
tt1731141,rl2370930177,Ender's Game,11,2013,110000000,114,Action Adventure Sci-Fi,PG-13,3407,27017351,61737191
tt0265343,rl73762305,Monsoon Wedding,2,2002,None,114,Comedy Drama Romance,R,254,68546,13885966
tt15488088,rl1374716673,Moving On,3,2023,None,85,Comedy,R,794,821961,2136832
tt1017460,rl510887425,Splice,6,2010,30000000,104,Horror Sci-Fi,R,2450,7385277,17010170
tt4614612,rl3489957377,Peterloo,4,2019,None,154,Drama History,PG-13,92,26002,151971
tt3695244,rl343442945,WARx2,9,2015,None,117,Comedy,PG-13,16,30931,2310625
tt5347158,rl2130806273,The Best Democracy Money Can Buy,9,2016,None,114,Documentary,None,4,9511,29500
tt3955894,rl1879148033,Girl Asleep,9,2016,None,77,Comedy Family Fantasy,None,24,2567,60289
tt2674040,rl1029473793,Keep on Keepin' On,9,2014,None,84,Documentary,R,9,12930,163745
tt6074202,rl687965697,I Belonged to You,9,2016,None,112,Drama Romance,None,50,311738,744541
tt1653827,rl2168882689,Boxing Gym,10,2010,None,91,Documentary,None,7,None,32476
tt1385912,rl3227026945,I Can Do Bad All by Myself,9,2009,None,113,Comedy Drama,PG-13,2255,23446785,51733921
tt1413493,rl4032857601,Making the Boys,3,2011,None,90,Biography Documentary Romance,None,3,7513,33443
tt0275491,rl1581614593,Bad Education,11,2004,5000000,106,Crime Drama,NC-17,106,147370,5211842
tt0228786,rl1985906177,The Crimson Rivers,1,2001,14000000,106,Crime Mystery Thriller,R,47,111026,594966
tt2404311,rl4133520897,The Family,9,2013,30000000,111,Comedy Crime Thriller,R,3091,14034764,36918811
tt1002765,rl124028417,My Father My Lord,5,2008,None,72,Drama,None,9,24096,203708
tt1992193,rl3010037249,Pandora's Promise,6,2013,None,87,Documentary,None,16,23419,66680
tt0878134,rl627279361,A Man Named Pearl,8,2007,None,78,Documentary,G,9,8378,208392
tt2011265,rl2339735041,Tchoupitoulas,12,2012,None,80,Documentary,None,6,2379,19375
tt0758732,rl440698369,Beaufort,1,2008,None,131,Action Drama War,None,6,6808,102591
tt1741225,rl3529016833,I Am,2,2011,None,78,Documentary,None,74,10092,1591034
tt7122324,rl4110845441,National Theatre Live: Julius Caesar,3,2018,None,135,Biography Drama,None,514,None,107057
tt0882977,rl208700929,Snitch,2,2013,None,112,Action Drama Thriller,PG-13,2511,13167607,42930462
tt5157326,rl4177888769,Western,2,2018,None,121,Drama,None,7,6688,41072
tt4253360,rl3548153345,The Himalayas,12,2015,None,124,Adventure Biography Drama,None,36,13387,696717
tt0976247,rl3765601793,Surfer Dude,9,2008,6000000,85,Comedy,R,69,5971,52132
tt1229340,rl3879962113,Anchorman 2: The Legend Continues,12,2013,50000000,119,Comedy,PG-13,3507,26232425,125168368
tt0208993,rl3684467201,Downtown 81,10,2019,None,72,Comedy Drama Music,None,8,25208,123387
tt1023111,rl3931473409,Never Back Down,3,2008,20000000,113,Action Drama Sport,PG-13,2729,8603195,24850922
tt1727491,rl3863643649,Connected: An Autoblogography About Love Death & Technology,9,2011,None,82,Documentary,PG,7,13301,46782
tt0472399,rl3278079489,The Mechanic,1,2011,40000000,93,Action Crime Thriller,R,2704,11422006,29121498
tt0119512,rl828278273,Left Luggage,9,2000,None,100,Drama,None,7,None,1069540
tt0374900,rl2556724737,Napoleon Dynamite,6,2004,400000,96,Comedy,PG,1027,116666,44540956
tt3625220,rl794723841,Legends from the Sky,1,2015,None,85,Sci-Fi,None,8,18168,91462
tt0359013,rl2168948225,Blade: Trinity,12,2004,65000000,113,Action Horror Sci-Fi,R,2912,16100000,52411906
tt1215458,rl2386986497,Box Elder,3,2008,None,89,Comedy,None,2,3188,48996
tt7124090,rl2701755905,The Sower,3,2019,None,98,Drama Romance,None,5,4128,36233
tt1014809,rl3363210753,Until the Light Takes Us,12,2009,None,93,Documentary Music,None,3,7246,130441
tt1510907,rl4283008513,Behind the Burly Q,4,2010,None,97,Documentary History,None,2,3958,23889
tt1502407,rl1342342657,Halloween,10,2018,10000000,106,Crime Drama Horror Thriller,R,3990,76221545,159342015
tt0462229,rl894076417,Code Name: The Cleaner,1,2007,20000000,84,Action Comedy Crime,PG-13,1736,4300000,8135024
tt0796339,rl1466336769,On Broadway,3,2008,None,98,Drama,None,5,8268,23968
tt1024715,rl3008071169,Choke,9,2008,None,92,Comedy Drama,R,435,1319286,2926565
tt4698684,rl176064001,Hunt for the Wilderpeople,6,2016,None,101,Adventure Comedy Drama,PG-13,200,78439,5205468
tt16156592,rl263226113,Siege,9,2023,None,100,Action Adventure Crime Drama Thriller,R,10,466,684
tt0475290,rl3579282945,Hail Caesar!,2,2016,22000000,106,Comedy Drama Mystery,PG-13,2248,11355225,30498085
tt0291928,rl1683326465,G,9,2005,None,97,Drama Romance,R,495,248337,3020784
tt5432624,rl2214626817,Bang! The Bert Berns Story,4,2017,None,94,Biography Documentary Music,None,5,3923,59299
tt3549508,rl2472838657,Nas: Time Is Illmatic,10,2014,None,74,Biography Documentary History Music,None,43,23200,164540
tt2649554,rl3076687361,Midnight Special,3,2016,None,112,Drama Mystery Sci-Fi Thriller,PG-13,521,190012,3712282
tt3564122,rl536905217,Arise from Darkness,1,2017,None,90,Drama Thriller,None,1,None,6112
tt0844474,rl1364755969,House of the Sleeping Beauties,11,2008,None,99,Drama Thriller,None,1,1535,4509
tt0944101,rl3914630657,Good Dick,10,2008,None,86,Comedy Drama Romance,R,2,5036,27595
tt4795124,rl1350469121,How to Be a Latin Lover,4,2017,None,115,Comedy Drama,PG-13,1203,12252439,32149404
tt1932767,rl4135093761,What Maisie Knew,5,2013,None,99,Drama,R,122,21480,1066471
tt8637428,rl1091143169,The Farewell,7,2019,None,100,Comedy Drama,PG,891,355662,17695781
tt1292655,rl2087486977,The River Within,4,2009,None,102,Drama Family,None,1,9811,9811
tt0270480,rl3026224641,Mad Love,8,2002,None,115,Biography Drama History Romance,R,17,23869,280046
tt2091473,rl812287489,Promised Land,12,2012,None,106,Drama,R,1676,173915,7597898
tt3107070,rl1095009793,Believe Me,9,2014,None,93,Comedy Drama,PG-13,14,None,23419
tt10726136,rl873170433,Premier Boxing Champions: PBC on FOX PPV: Spence vs. Porter,9,2019,None,None,Sport,None,239,232973,232973
tt5649144,rl3003352577,The Florida Project,10,2017,None,111,Drama,R,229,157553,5904366
tt3687186,rl3746989569,Heaven Knows What,5,2015,None,97,Crime Drama,R,14,16862,80734
tt0384683,rl3833103873,What We Do Is Secret,8,2008,None,92,Biography Drama Music,R,7,5888,58776
tt0344337,rl1349617153,A Silent Love,10,2004,None,100,Comedy Drama Romance,None,3,2594,14389
tt7125774,rl1443595777,Balloon,9,2019,None,125,Drama History Thriller,None,5,None,34222
tt0899238,rl139429377,Desert Bayou,10,2007,None,71,Documentary,None,1,6976,14350
tt1613062,rl560236033,The Music Never Stopped,3,2011,None,105,Drama Music,PG,33,76543,258223
tt2492916,rl912557569,Muscle Shoals,9,2013,None,111,Biography Documentary History Music,PG,56,13901,696241
tt3786680,rl4127622657,National Theatre Live: The Curious Incident of the Dog in the Night-Time,6,2018,None,160,Drama,None,483,None,160381
tt1308728,rl2432927233,The Happytime Murders,8,2018,40000000,91,Action Comedy Crime Fantasy Horror Mystery Thriller,R,3256,9532425,20706452
tt2545338,rl3830154753,Citizen Koch,6,2014,None,90,Documentary Drama,None,24,10200,153908
tt21156390,rl3314320129,The Starling Girl,5,2023,None,117,Drama,R,114,23843,161290
tt1813327,rl1685030401,The Salt of Life,3,2012,None,90,Comedy Romance,None,19,19176,317405
tt1027718,rl3363407361,Wall Street: Money Never Sleeps,9,2010,70000000,133,Drama,PG-13,3597,19011188,52474616
tt2378507,rl302220801,The Glass Castle,8,2017,None,127,Biography Drama,PG-13,1461,4678548,17273059
tt1653665,rl4043343361,Goodbye Christopher Robin,10,2017,None,107,Biography Drama Family,PG,262,57917,1735251
tt2237822,rl4032595457,Koch,2,2013,None,100,Biography Documentary History,None,16,35196,342941
tt0339579,rl3782051329,Returner,10,2003,None,116,Action Adventure Sci-Fi,R,13,29214,73060
tt0338135,rl4198860289,The Barbarian Invasions,11,2003,None,99,Comedy Crime Drama Mystery Romance,R,139,79650,3435749
tt0312549,rl1618576897,Veronica Guerin,10,2003,17000000,98,Biography Crime Drama Thriller,R,472,611276,1571504
tt0309372,rl3645343233,Blizzard,12,2003,None,95,Comedy Family,G,136,145525,504600
tt0418279,rl3010954753,Transformers,7,2007,150000000,144,Action Adventure Sci-Fi,PG-13,4050,70502384,319246193
tt0762107,rl2303428097,I Now Pronounce You Chuck & Larry,7,2007,85000000,115,Comedy Romance,PG-13,3501,34233750,120059556
tt2330866,rl1937016321,The Thieves,10,2012,None,135,Action Comedy Crime Thriller,None,22,136993,685839
tt11197154,rl2594079233,Bolshoi Ballet: Raymonda,10,2019,None,None,None,None,383,181361,181361
tt0463345,rl3630532097,My Brother's Wife,4,2006,None,89,Drama,R,217,1018750,2808241
tt9629026,rl168396289,Peppa Celebrates Chinese New Year,2,2019,None,81,Animation Family,G,67,66913,131225
tt19719976,rl1308197633,Joyland,4,2023,None,126,Comedy Crime Drama,None,38,20638,306500
tt1212974,rl1145538049,Bitch Slap,1,2010,None,109,Action Comedy Crime Thriller,R,3,12254,17365
tt0388482,rl2910291457,Transporter 2,9,2005,32000000,87,Action Crime Thriller,PG-13,3320,16540720,43095856
tt0218619,rl4168123905,Soul Survivors,9,2001,17000000,84,Horror Mystery Thriller,PG-13,604,1140698,3111545
tt3890160,rl1165854209,Baby Driver,6,2017,34000000,113,Action Crime Drama Music,R,3226,20553320,107825862
tt2012665,rl2607646209,Repentance,2,2014,None,90,Drama Horror Thriller,R,157,501290,1189612
tt0390538,rl2725611009,Tarnation,10,2004,220,88,Biography Documentary,None,22,12740,592014
tt1034415,rl3238299137,Suspiria,10,2018,None,152,Drama Fantasy Horror Mystery Thriller,R,311,184037,2483472
tt0379557,rl1937212929,Touching the Void,1,2004,None,106,Adventure Documentary Drama Sport,R,137,96973,4593598
tt2425486,rl1683260929,Gloria,1,2014,None,110,Comedy Drama Romance,R,110,56454,2107925
tt1558256,rl2722924033,Deadly Renovations,6,2012,None,85,Horror Thriller,None,13,42588,146146
tt0320691,rl2188805633,Underworld,9,2003,22000000,121,Action Fantasy Thriller,R,2928,21753759,51970690
tt1017451,rl3312223745,The Runaways,3,2010,10000000,106,Biography Drama Music,R,244,805115,3573673
tt1924396,rl2235860481,The Best Offer,1,2014,None,131,Crime Drama Mystery Romance Thriller,R,15,2595,100035
tt1343097,rl794330625,The Girl Who Kicked the Hornet's Nest,10,2010,None,147,Crime Drama Thriller,R,208,881737,5190196
tt1462900,rl324503041,The Grandmaster,8,2013,None,130,Action Biography Drama Romance War,PG-13,804,132617,6594959
tt6998518,rl3943138817,Mandy,9,2018,None,121,Action Fantasy Horror,None,250,225723,1214525
tt0930071,rl2707392001,Last Stop for Paul,3,2008,None,83,Comedy,PG-13,2,7604,11951
tt3210388,rl2742322689,Through a Lens Darkly: Black Photographers and the Emergence of a People,8,2014,None,90,Documentary Family History,None,3,9456,65169
tt0277622,rl3527968257,Cet amour-là,4,2003,None,100,Drama,None,2,11311,72844
tt1540933,rl3159918081,How to Grow a Band,4,2012,None,89,Documentary Music,None,2,5705,20135
tt1611180,rl2624882177,Thunder Soul,9,2011,None,83,Documentary Music,PG,37,51260,143986
tt0311943,rl2306508289,Carnets d'ado: You'll Get Over It,6,2004,None,86,None,None,2,5384,50256
tt0375735,rl4065428993,Enduring Love,10,2004,None,100,Drama Mystery Romance Thriller,R,56,34610,358362
tt0279231,rl3361900033,Miss Minoes,12,2011,None,86,Comedy Family Fantasy,PG,4,1901,10189
tt0291579,rl609846785,He Loves Me He Loves Me Not,2,2003,None,92,Romance Thriller,PG-13,23,76000,1011102
tt0118589,rl1616152065,Glitter,9,2001,22000000,104,Drama Music Romance,PG-13,1225,2414596,4274407
tt0872230,rl1566868993,My Soul to Take,10,2010,25000000,107,Horror Mystery Thriller,R,2572,6842220,14744435
tt0857265,rl3262219777,Sleuth,10,2007,None,88,Crime Drama Mystery Thriller,R,35,50100,342895
tt6303866,rl822314497,Beach Rats,8,2017,None,98,Drama,R,67,46451,473771
tt0391104,rl2403698177,Baptists at Our Barbecue,10,2004,None,92,Comedy Romance,PG,13,29184,173306
tt0435691,rl392267265,Living Life,4,2005,None,88,Drama,PG,1,4270,9064
tt0213149,rl543720961,Pearl Harbor,5,2001,140000000,183,Action Drama Romance War,PG-13,3255,59078912,198542554
tt0377569,rl3746858497,Good Morning Night,11,2005,None,106,Drama,None,1,2769,10093
tt2614776,rl1602192897,City of Gold,3,2016,None,96,Biography Documentary,R,50,62959,640979
tt4532826,rl2147583489,Robin Hood,11,2018,100000000,116,Action Adventure Drama Thriller,PG-13,2827,9195670,30824628
tt7455754,rl3138094593,The Game Changers,9,2019,None,86,Documentary Sport,None,610,None,739711
tt1105355,rl520128001,Growing Up Smith,2,2017,None,102,Comedy Drama Family,PG-13,12,14867,35312
tt2281267,rl1180141057,Gregory Crewdson: Brief Encounters,11,2012,None,78,Biography Documentary Drama,None,3,1492,60064
tt0472033,rl1010861569,9,9,2009,30000000,79,Action Adventure Animation Drama Fantasy Sci-Fi Thriller,PG-13,2060,10740446,31749894
tt1020773,rl3712517633,Certified Copy,3,2011,None,106,Drama Romance,None,57,77937,1373975
tt2113075,rl3278013953,The Inevitable Defeat of Mister & Pete,10,2013,None,108,Drama,R,147,254279,494608
tt3917210,rl595494401,Life Animated,7,2016,None,92,Comedy Documentary Drama Family Fantasy Romance,PG,60,21883,255388
tt2315152,rl2574812673,A Werewolf Boy,11,2012,None,127,Drama Fantasy Romance,None,20,None,342922
tt10473036,rl317883137,The Amazing Maurice,2,2023,None,93,Adventure Animation Comedy Family Fantasy,PG,1717,1463195,4303645
tt0964517,rl1213433345,The Fighter,12,2010,25000000,116,Action Biography Drama Sport,R,2534,300010,93617009
tt2051894,rl3445196289,Home Run,4,2013,None,113,Drama Sport,PG-13,381,1623000,2861020
tt0041154,rl3179251201,Late Spring,3,2016,None,108,Drama,None,1,6456,13254
tt5891122,rl419857921,Life and Nothing More,10,2018,None,114,Drama,None,6,6536,24358
tt21226876,rl1135182593,Piaffe,8,2023,None,86,Drama Fantasy,None,8,5120,21861
tt1403862,rl2993784321,Sinbad: The Fifth Voyage,2,2014,None,89,Action Adventure Fantasy,PG-13,27,103384,159862
tt0250720,rl2087618049,See Spot Run,3,2001,35000000,94,Action Comedy Crime Family,PG,2656,9715102,33357476
tt0181739,rl996771329,Osmosis Jones,8,2001,None,95,Action Adventure Animation Comedy Crime Family Fantasy Sci-Fi,PG,2305,5271248,13596911
tt0426596,rl2004190721,The Take,9,2004,None,87,Documentary,None,1,8625,30380
tt3416744,rl4283532801,The End of the Tour,7,2015,None,106,Biography Drama,R,355,123238,3002884
tt0245844,rl2823456257,The Count of Monte Cristo,1,2002,35000000,131,Action Adventure Drama Thriller,PG-13,2211,11376150,54234062
tt2112152,rl3092416001,For No Good Reason,4,2014,None,89,Biography Documentary History Music,R,21,4516,67421
tt2980210,rl58689025,A Hologram for the King,4,2016,None,98,Comedy Drama Romance,R,523,1138578,4212494
tt1680136,rl2371651073,Klown,7,2012,None,93,Comedy,R,16,19683,68795
tt0059012,rl3598484993,Chimes at Midnight,1,2016,None,119,Comedy Drama History War,None,4,13630,126724
tt0212712,rl1682015745,2046,8,2005,12000000,129,Drama Romance Sci-Fi,R,61,113074,1444588
tt0800981,rl21136897,Anthony Kaun Hai?,8,2006,None,127,Mystery Thriller,None,18,55418,55418
tt0422093,rl1214285313,Diary of a Mad Black Woman,2,2005,5500000,116,Comedy Drama Romance,PG-13,1703,21905089,50633099
tt2168910,rl1783268865,Cocktail,7,2012,None,146,Comedy Drama Romance,None,96,647956,1227789
tt0435705,rl1046971905,Next,4,2007,None,96,Action Sci-Fi Thriller,PG-13,2733,7133049,18211013
tt0473075,rl3765143041,Prince of Persia: The Sands of Time,5,2010,200000000,116,Action Adventure Fantasy,PG-13,3646,30095259,90759676
tt0316188,rl3865740801,Raising Victor Vargas,3,2003,None,88,Drama Romance,R,69,33166,2078661
tt0462499,rl3731523073,Rambo,1,2008,50000000,92,Action Adventure Thriller,R,2764,18203876,42754105
tt0488988,rl743147009,Chapter 27,3,2008,None,84,Biography Crime Drama History,R,11,13910,56215
tt0250258,rl1967949313,The Experiment,9,2002,None,120,Drama Thriller,R,11,19857,144634
tt2504610,rl1799456257,The Oscar Nominated Short Films 2010: Live Action,2,2010,None,97,None,None,95,291360,1018169
tt5937296,rl4026566145,Glory,4,2017,None,101,Drama,None,2,3716,18415
tt1262416,rl3362752001,Scream 4,4,2011,40000000,111,Comedy Horror Mystery,R,3314,18692090,38180928
,rl695436801,Spider-Man/Men in Black II,9,2002,None,209,None,None,2078,2111862,6632970
tt1791500,rl2052097537,Evil Bong 3: The Wrath of Bong,4,2011,None,87,Comedy Horror Sci-Fi,R,1,24775,91260
tt0799954,rl323585537,The Bridge,10,2006,None,94,Documentary Drama,R,19,49313,179780
tt4585080,rl3409019649,The Heart of Man,9,2017,None,76,Documentary,PG-13,550,None,951112
tt1336608,rl1198294529,Rock of Ages,6,2012,75000000,123,Comedy Drama Musical Romance,PG-13,3470,14437269,38518613
tt5061162,rl3422782977,The Teacher,8,2017,None,102,Comedy Drama,None,5,15091,64437
tt0848537,rl3495921153,Epic,5,2013,100000000,102,Action Adventure Animation Family Fantasy Mystery,PG,3894,33531068,107518682
tt1240982,rl4152002049,Your Highness,4,2011,49900000,102,Action Adventure Comedy Fantasy Romance,R,2772,9360020,21596445
tt2325719,rl811173377,Hellbound?,9,2012,None,84,Documentary,None,5,3938,22887
tt0466943,rl3429533185,Randy and the Mob,9,2007,None,91,Comedy Crime,PG,7,12852,45410
tt0298228,rl2155382273,Whale Rider,6,2003,3500000,101,Drama Family,PG-13,556,137418,20779666
tt0255094,rl4081812993,The Circle,3,2001,None,90,Drama,None,16,None,440554
tt7158582,rl2617804289,The Reports on Sarah and Saleem,6,2019,None,127,Crime Drama Mystery Romance War,None,11,10102,117479
tt0180073,rl2724890113,Quills,11,2000,None,124,Biography Drama,R,223,249383,7065332
tt0348333,rl4286154241,Waiting...,10,2005,3000000,94,Comedy,R,1652,6021106,16124543
tt1035736,rl1833600513,Coco Before Chanel,9,2009,23000000,105,Biography Drama,PG-13,307,406768,6113834
tt14827898,rl882541313,The Crusades,7,2023,None,102,Comedy Drama,None,5,None,5887
tt28285532,rl1487110913,CatVideoFest 2023,8,2023,None,73,Comedy,None,88,122214,608599
tt1491044,rl1029408257,The Iceman,5,2013,None,106,Biography Crime Drama Mystery Thriller,R,258,87946,1969193
tt8870926,rl1325827585,The Bolshoi Ballet: Live From Moscow - Romeo and Juliet,1,2018,None,150,None,None,361,256025,313088
tt0409184,rl644843009,Russian Dolls,5,2006,None,125,Comedy Drama Romance,None,11,16512,326095
tt0216689,rl2103346689,Les Destinées,4,2002,None,180,Drama Romance,None,5,None,230900
tt0425326,rl1969849857,Outsourced,9,2007,None,103,Comedy Drama Romance,PG-13,14,32227,163561
tt0419843,rl3915089409,In the Land of Women,4,2007,None,97,Comedy Drama Romance,PG-13,2155,4712341,11052958
tt0133152,rl3379070465,Planet of the Apes,7,2001,100000000,120,Action Adventure Sci-Fi Thriller,PG-13,3530,68532960,180011740
tt0380817,rl2205910529,Winter Passing,2,2006,None,98,Comedy Drama,R,11,28091,107492
tt9135318,rl1376486913,Moonlight Sonata: Deafness in Three Movements,9,2019,None,90,Documentary,None,12,5424,33823
tt15676664,rl2055963393,Venus,3,2023,None,100,Horror,R,10,766,1242
tt0239949,rl2205124097,Say It Isn't So,3,2001,25000000,95,Comedy Romance,R,1974,2861903,5520393
tt0290332,rl158893569,The Wash,11,2001,7000000,96,Comedy,R,749,2875067,10097538
tt26440619,rl1788510977,Afire,7,2023,None,102,Comedy Drama Romance,None,44,38485,244803
tt3125220,rl1013024257,Little Accidents,1,2015,None,105,Drama,None,17,8649,10071
tt7056772,rl1527154177,Alien Intrusion: Unmasking a Deception,1,2018,None,130,Documentary,None,727,None,237411
tt1686042,rl777291265,Girl on a Bicycle,2,2014,None,101,Comedy Drama Romance,R,52,37610,91401
tt0780516,rl3310585345,Flawless,3,2008,None,108,Crime Drama Thriller,PG-13,65,181910,1200234
tt0415932,rl308184577,Lemming,5,2006,None,129,Drama Mystery Thriller,None,4,11310,81698
tt2884018,rl2390590977,Macbeth,12,2015,None,113,Drama History War,R,108,69833,1110707
tt2338151,rl3882386945,PK,12,2014,None,153,Comedy Drama Sci-Fi,None,272,3565258,10616104
tt1068634,rl1783006721,Body of War,3,2008,None,87,Documentary War,None,5,3321,71716
tt3699354,rl218138113,Citizen Jane: Battle for the City,4,2017,None,92,Biography Documentary History,None,25,31451,313411
tt2691580,rl1614906881,The Oscar Nominated Short Films 2013: Live Action,2,2013,None,115,Drama,None,266,371605,2142342
tt0181852,rl3413476865,Terminator 3: Rise of the Machines,7,2003,200000000,109,Action Sci-Fi,R,3504,44041440,150371112
tt1964624,rl643466753,In the House,4,2013,None,105,Drama Mystery Thriller,R,36,31441,389757
tt2473682,rl2657715713,Paranormal Activity: The Marked Ones,1,2014,5000000,84,Horror Mystery,R,2883,18343611,32462372
tt0435479,rl1532331521,Gabrielle,7,2006,None,90,Drama Romance,None,12,30676,332829
tt0826756,rl2071496193,Watercolors,1,2010,None,114,Drama Romance,None,2,3207,6305
tt0203166,rl3329525249,Together,8,2001,None,106,Comedy Drama Romance,R,47,45848,1034829
tt0444653,rl1012696577,Keeping Mum,9,2006,None,99,Comedy Crime,R,79,27112,1619466
tt1014808,rl2524349953,The Understudy,3,2012,None,101,Comedy Drama,None,2,None,17036
tt1543029,rl2718270977,Mama Africa,1,2018,None,90,Biography Documentary Music,None,1,3495,10430
tt0858486,rl3326445057,Battle for Terra,5,2009,None,90,Action Adventure Animation Family Sci-Fi Thriller,PG,1159,1082064,1647083
tt2872750,rl3798894081,Shaun the Sheep Movie,8,2015,None,85,Adventure Animation Comedy Family Fantasy,PG,2360,4038962,19375982
tt0396705,rl2522777089,Lightning in a Bottle,10,2004,None,103,Documentary Music,PG-13,21,5300,201711
tt10295602,rl3288892929,Line Walker 2: Invisible Spy,8,2019,None,98,Action Crime Thriller,None,17,96991,296751
tt0283832,rl994084353,8 Women,9,2002,None,111,Comedy Crime Musical Romance,R,85,52489,3098776
tt1696535,rl1615955457,El Bulli: Cooking in Progress,7,2011,None,108,Documentary,None,10,12756,237181
tt0398963,rl172918273,Dorian Blues,9,2005,None,88,Comedy Drama Romance,None,5,12605,72234
tt0478304,rl2557969921,The Tree of Life,5,2011,32000000,139,Drama Fantasy,PG-13,237,372920,13303319
tt2615584,rl1080591873,Phata Poster Nikla Hero,9,2013,None,146,Action Comedy Crime Drama,None,94,260188,410526
tt0096283,rl3406202369,My Neighbor Totoro,9,2018,None,86,Animation Comedy Family Fantasy,None,718,539245,1144649
tt6587706,rl3758458369,El Mar La Mar,2,2018,None,94,Documentary,None,2,3375,9065
tt1602620,rl4282615297,Amour,12,2012,8900000,127,Drama,PG-13,333,68266,6739492
tt0096283,rl1930135041,My Neighbor Totoro,8,2019,None,86,Animation Comedy Family Fantasy,None,767,484254,1105564
tt5481184,rl3816719873,League of Gods,7,2016,None,109,Action Fantasy,PG-13,54,84779,181633
tt0326965,rl3764094465,In My Sleep,4,2010,None,104,Drama Mystery Thriller,PG-13,2,9285,30158
tt0293508,rl1214809601,The Phantom of the Opera,12,2004,70000000,143,Drama Musical Romance Thriller,PG-13,1515,4001890,51268815
tt5502766,rl1962968577,Phillauri,3,2017,None,138,Comedy Drama Fantasy Musical Romance,None,74,260982,467596
tt2235779,rl2942993921,The Quiet Ones,4,2014,None,98,Horror Mystery Thriller,PG-13,2027,3880053,8509867
tt0254481,rl4066149889,Koi... Mil Gaya,8,2003,None,171,Action Drama Fantasy Romance Sci-Fi,None,55,274851,671372
tt7681902,rl688227841,Won't You Be My Neighbor?,6,2018,None,95,Biography Documentary History,PG-13,893,475419,22835787
tt0452039,rl2265286145,Mind Game,2,2018,None,103,Adventure Animation Comedy Drama Mystery Romance,None,7,5609,36613
tt0430745,rl2423883265,Voices of Iraq,10,2004,None,80,Documentary War,None,12,30634,57999
tt2170299,rl1128629761,Bad Words,3,2014,None,89,Comedy Drama,R,1074,113301,7779614
tt0405296,rl4184835585,A Scanner Darkly,7,2006,None,100,Animation Comedy Crime Drama Mystery Sci-Fi Thriller,R,263,391672,5501616
tt0263757,rl1031374337,Uptown Girls,8,2003,20000000,92,Comedy Drama Romance,PG-13,2495,11277367,37182494
tt1723121,rl2558035457,We're the Millers,8,2013,37000000,110,Comedy Crime,R,3445,26419396,150394119
