tt_id,rl_id,movie_name,month,year,budget,runtime,genres,mpaa,screens,opening_week,domestic_box_office
tt0245429,rl661882369,Spirited Away,9,2002,None,125,Adventure Animation Family Fantasy Mystery,PG,714,449839,10055859
tt0168856,rl643401217,A Fish Tale,2,2003,None,80,Adventure Animation Comedy Drama Family Fantasy Musical Sci-Fi,G,34,57626,563911
tt0159423,rl2337375745,Encounter in the Third Dimension,2,1999,None,40,Adventure Comedy Drama Fantasy Horror Mystery Sci-Fi Short Thriller,None,16,21653,7195792
tt0240149,rl341083649,The Girl from Paris,3,2003,None,103,Comedy Drama,None,5,8280,183266
tt0055572,rl1014662657,A Woman Is a Woman,5,2003,None,85,Comedy Drama Romance,None,2,13213,100665
tt0217505,rl1129678337,Gangs of New York,12,2002,100000000,167,Crime Drama,R,2340,9100000,77812000
tt0306047,rl4067395073,Scary Movie 3,10,2003,48000000,84,Comedy,PG-13,3505,49700000,110003217
tt0332379,rl3782182401,School of Rock,10,2003,35000000,109,Comedy Music,PG-13,2951,19622714,81261177
tt0324216,rl2373289473,The Texas Chainsaw Massacre,10,2003,9500000,98,Horror,R,3018,29100000,80571655
tt0266697,rl2103215617,Kill Bill: Vol. 1,10,2003,30000000,111,Action Crime Thriller,R,3102,22200000,70099045
tt0285823,rl1080460801,Once Upon a Time in Mexico,9,2003,29000000,102,Action Crime Thriller,R,3289,23424118,56359780
tt0320691,rl2188805633,Underworld,9,2003,22000000,121,Action Fantasy Thriller,R,2928,21753759,51970690
tt0327850,rl997164545,The Rundown,9,2003,85000000,104,Action Adventure Comedy Thriller,PG-13,3154,18553765,47726342
tt0327137,rl577668609,Secondhand Lions,9,2003,30000000,111,Comedy Drama Family,PG,3038,12900000,42070939
tt0328589,rl4168517121,Under the Tuscan Sun,9,2003,18000000,113,Comedy Drama Romance,PG-13,1701,9751425,43610723
tt0313443,rl2087290369,Out of Time,10,2003,50000000,105,Crime Drama Mystery Thriller,PG-13,3076,16185316,41088845
tt0325805,rl2187560449,Matchstick Men,9,2003,None,116,Comedy Crime Drama Thriller,PG-13,2711,13087307,36906460
tt0326900,rl4065625601,Good Boy,10,2003,18000000,88,Comedy Drama Family Fantasy Sci-Fi,PG,3225,13107022,37667746
tt0327056,rl1214547457,Mystic River,10,2003,25000000,138,Crime Drama Mystery Thriller,R,1581,640815,90135191
tt0313542,rl946832897,Runaway Jury,10,2003,60000000,127,Crime Drama Thriller,PG-13,2815,11836705,49443628
tt0242653,rl4234380801,The Matrix Revolutions,11,2003,150000000,129,Action Sci-Fi,R,3502,48475154,139313948
tt0138524,rl391808513,Intolerable Cruelty,10,2003,None,100,Comedy Crime Romance,PG-13,2570,12525075,35327628
tt0191133,rl1330873857,The Fighting Temptations,9,2003,30000000,123,Comedy Drama Music Romance,PG-13,2026,11758372,30250745
tt0316465,rl2204796417,Radio,10,2003,35000000,109,Biography Drama Sport,PG,3074,13303724,52333738
tt0325980,rl4134045185,Pirates of the Caribbean: The Curse of the Black Pearl,7,2003,140000000,143,Action Adventure Fantasy,PG-13,3416,46630690,305413918
tt0328880,rl1212777985,Brother Bear,10,2003,None,85,Adventure Animation Comedy Drama Family Fantasy Musical,None,3030,291940,85336277
tt0335266,rl2388755969,Lost in Translation,9,2003,4000000,102,Comedy Drama,R,882,925087,44585453
tt0325258,rl3192882689,Dickie Roberts: Former Child Star,9,2003,17000000,98,Comedy,PG-13,2083,6660540,22738671
tt0331468,rl1414170113,Cold Creek Manor,9,2003,None,118,Drama Mystery Thriller,R,2035,8190574,21386011
tt0303816,rl3293152769,Cabin Fever,9,2003,1500000,93,Horror,R,2105,8400000,21158188
tt0322330,rl4048717313,Freaky Friday,8,2003,20000000,97,Comedy Family Fantasy Music Romance,PG,3067,22203007,110230332
tt0301470,rl3311044097,Jeepers Creepers 2,8,2003,17000000,106,Horror,R,3124,15269324,35667218
tt0329575,rl3312420353,Seabiscuit,7,2003,87000000,140,Drama History Sport,PG-13,2573,20854735,120277854
tt0316356,rl3999696385,Open Range,8,2003,22000000,139,Action Drama Romance Western,R,2268,14047781,58331254
tt0257076,rl3279062529,S.W.A.T.,8,2003,80000000,117,Action Adventure Crime Thriller,PG-13,3220,37062535,116934650
tt0317676,rl2002290177,House of the Dead,10,2003,12000000,90,Action Adventure Horror,R,1540,5500000,10249719
tt0301199,rl2437907969,Dirty Pretty Things,7,2003,None,97,Crime Drama Thriller,R,493,100512,8112414
tt0266489,rl3679356417,Duplex,9,2003,40000000,89,Comedy,PG-13,2191,4600000,9692135
tt0329101,rl3914499585,Freddy vs. Jason,8,2003,30000000,97,Action Horror,R,3014,36400000,82622655
tt0304711,rl3597043201,The Order,9,2003,None,102,Horror Mystery Thriller,R,1975,4438899,7660806
tt0328828,rl2319681025,American Wedding,8,2003,55000000,96,Comedy,R,3175,33369440,104565114
tt0263757,rl1031374337,Uptown Girls,8,2003,20000000,92,Comedy Drama Romance,PG-13,2495,11277367,37182494
tt0266543,rl2723382785,Finding Nemo,5,2003,94000000,100,Adventure Animation Comedy Family,None,3425,70251710,339714978
tt0288045,rl3311633921,The Medallion,8,2003,None,88,Action Comedy Fantasy,PG-13,2652,8111324,22219192
tt0317740,rl3210380801,The Italian Job,5,2003,60000000,111,Action Crime Thriller,PG-13,2877,19457944,106128601
tt0309820,rl1851819521,Luther,9,2003,30000000,123,Biography Drama History,PG-13,400,908446,5791328
tt0294357,rl3561260545,Beyond Borders,10,2003,35000000,127,Adventure Drama Romance War,R,1798,2076402,4430101
tt0270980,rl2806416897,My Boss's Daughter,8,2003,14000000,86,Comedy Romance,PG-13,2206,5000000,15550605
tt0298228,rl2155382273,Whale Rider,6,2003,3500000,101,Drama Family,PG-13,556,137418,20779666
tt0305206,rl2420344321,American Splendor,8,2003,None,101,Biography Comedy Drama,R,272,159705,6010990
tt0338459,rl1936950785,Spy Kids 3: Game Over,7,2003,38000000,84,Action Adventure Comedy Family Sci-Fi,PG,3388,32500000,111761982
tt0328538,rl1584694785,Thirteen,8,2003,2000000,100,Drama,R,243,116260,4601043
tt0172156,rl1732609537,Bad Boys II,7,2003,130000000,147,Action Comedy Crime Thriller,R,3202,46522560,138608444
tt0313792,rl1883407873,Anything Else,9,2003,18000000,108,Comedy Romance,R,1033,1673125,3212310
tt0330602,rl3881862657,Mambo Italiano,9,2003,None,88,Comedy Drama Romance,R,183,734570,3205730
tt0199626,rl609912321,In the Cut,10,2003,None,119,Mystery Thriller,R,825,97625,4750602
tt0306734,rl996050433,The Divorce,8,2003,None,117,Comedy Drama Romance,PG-13,701,516834,9081057
tt0318411,rl2774566401,The Magdalene Sisters,8,2003,None,114,Drama,R,295,84553,4583889
tt0308508,rl3815998977,Step Into Liquid,8,2003,None,87,Documentary Sport,PG,91,135985,3681803
tt0380732,rl3849487873,Evil Words,10,2003,None,97,Action Drama Horror Thriller,None,61,514762,2014071
tt0234215,rl4167271937,The Matrix Reloaded,5,2003,150000000,138,Action Sci-Fi,R,3603,91774413,281576461
tt0315327,rl3142157825,Bruce Almighty,5,2003,81000000,101,Comedy Fantasy,PG-13,3549,67953330,242829261
tt0325703,rl846693889,Lara Croft: Tomb Raider - The Cradle of Life,7,2003,95000000,117,Action Adventure Fantasy,PG-13,3222,21783641,65660196
tt0301727,rl2675672577,Winged Migration,4,2003,None,98,Documentary,None,202,33128,10764402
tt0290296,rl3866134017,Space Station 3D,4,2002,None,47,Documentary,None,64,489488,93383953
tt0078748,rl3460335105,Alien,10,2003,11000000,117,Horror Sci-Fi,R,347,1023665,1986910
tt0314630,rl326010369,The Secret Lives of Dentists,8,2003,None,104,Drama,R,181,121769,3707346
tt0312549,rl1618576897,Veronica Guerin,10,2003,17000000,98,Biography Crime Drama Thriller,R,472,611276,1571504
tt0308383,rl2253948417,The Human Stain,10,2003,30000000,106,Drama Romance Thriller,R,388,1034195,5381908
tt0181852,rl3413476865,Terminator 3: Rise of the Machines,7,2003,200000000,109,Action Sci-Fi,R,3504,44041440,150371112
tt0366532,rl291472897,Seducing Doctor Lewis,7,2003,None,108,Comedy Drama,None,80,895699,9354342
tt0340377,rl2574484993,The Station Agent,10,2003,None,89,Comedy Drama,R,198,57785,5739376
tt0311429,rl3512698369,The League of Extraordinary Gentlemen,7,2003,78000000,110,Action Adventure Fantasy Sci-Fi,PG-13,3002,23075892,66465204
tt0317303,rl3729622529,Daddy Day Care,5,2003,60000000,92,Comedy Family,PG,3472,27623580,104297061
tt0324133,rl662013441,Swimming Pool,7,2003,None,102,Crime Drama Mystery Thriller,R,259,287296,10130108
tt0377992,rl1029146113,The Gospel of John,9,2003,10000000,180,Biography Drama History,PG-13,113,98363,4069090
tt0337578,rl1178961409,Baghban,10,2003,None,181,Drama Romance,None,50,345041,1058803
tt0349159,rl1195804161,The Book of Mormon Movie Volume 1: The Journey,9,2003,1500000,120,Adventure,PG-13,38,114573,1680020
tt0289043,rl1262585345,28 Days Later,6,2003,8000000,113,Drama Horror Sci-Fi Thriller,R,1407,10061858,45064915
tt0286499,rl3074721281,Bend It Like Beckham,3,2003,None,112,Comedy Drama Romance Sport,PG-13,1002,161528,32543449
tt0335563,rl612009473,Wonderland,10,2003,None,104,Crime Drama Mystery Thriller,R,195,91798,1060512
tt0379298,rl2555741697,Gaz Bar Blues,9,2003,None,115,Comedy Drama,None,23,90610,884664
tt0297144,rl3881141761,Ghosts of the Abyss,4,2003,None,61,Documentary Family,G,97,1408474,17040871
tt0281686,rl3024717313,Bubba Ho-Tep,9,2003,None,92,Comedy Fantasy Horror Mystery,R,25,35636,1239183
tt0086250,rl4268721665,Scarface,9,2003,None,170,Crime Drama,None,12,242821,739905
tt0329717,rl4133062145,Hollywood Homicide,6,2003,75000000,116,Action Comedy Crime Drama Thriller,PG-13,2840,11112632,30940691
tt0305357,rl793478657,Charlie's Angels: Full Throttle,6,2003,120000000,106,Action Adventure Comedy Crime,PG-13,3485,37634221,100830111
tt0325055,rl242583041,Sylvia,10,2003,None,110,Biography Drama Romance,R,109,58940,1315498
tt0338135,rl2136901121,The Barbarian Invasions,5,2003,None,99,Comedy Crime Drama Mystery Romance,R,134,461363,5109226
tt0311648,rl2758313473,Pieces of April,10,2003,300000,80,Comedy Drama,PG-13,101,48422,2528664
tt0354855,rl208176641,Father and Sons,9,2003,None,95,Comedy,None,49,178929,634968
tt0320244,rl3932784129,Party Monster,8,2003,None,98,Biography Crime Drama Thriller,R,13,15163,742898
tt0278475,rl2555807233,Haunted Castle,2,2001,None,38,Animation Horror Short Thriller,PG,10,None,13651656
tt0163862,rl2423752193,T-Rex: Back to the Cretaceous,10,1998,None,45,Adventure Family Fantasy,None,38,None,53354743
tt0356614,rl1884456449,Foolproof,10,2003,None,94,Action Comedy Crime Thriller,R,189,230312,458990
tt0303830,rl2974320129,Casa de los babys,9,2003,None,95,Drama,R,71,36456,478031
tt0274166,rl1784514049,Johnny English,7,2003,40000000,89,Action Adventure Comedy,PG,2236,9134085,28082366
tt0367960,rl576620033,The Legend of Johnny Lingo,8,2003,None,92,Action Adventure Family,G,63,109868,1690767
tt0286716,rl2488829441,Hulk,6,2003,137000000,138,Action Sci-Fi,PG-13,3674,62128420,132177234
tt0342167,rl524846593,Camp,7,2003,None,114,Comedy Drama Musical,PG-13,116,54294,1629862
tt0333780,rl878609921,Legally Blonde 2: Red White & Blonde,7,2003,45000000,95,Comedy,PG-13,3375,22220670,90186328
tt0322259,rl1178699265,2 Fast 2 Furious,6,2003,76000000,107,Action Crime Thriller,PG-13,3418,50472480,127154901
tt0334405,rl997426689,Spellbound,4,2003,None,97,Comedy Documentary Thriller,G,117,17508,5728581
tt0165982,rl2977007105,Sinbad: Legend of the Seven Seas,7,2003,60000000,88,Adventure Animation Comedy Family Fantasy,PG,3086,6874477,26483452
tt0314412,rl1801750017,My Life Without Me,9,2003,None,106,Drama Romance,R,39,40515,400948
tt0318202,rl3413411329,To Be and to Have,9,2003,None,104,Documentary Family,None,14,20528,777129
tt0280105,rl2557380097,Shackleton's Antarctic Adventure,2,2001,None,40,Documentary Short,None,26,132548,15553324
tt0363589,rl1414628865,Elephant,10,2003,None,81,Crime Drama Thriller,R,38,93356,1266955
tt0369637,rl3646719489,Kuch Naa Kaho,9,2003,None,169,Comedy Drama Romance,None,32,92197,224831
tt0372763,rl859997697,The Animation Show,9,2003,None,94,Animation Comedy,R,10,18487,366344
tt0283883,rl3695412737,And Now Ladies & Gentlemen,8,2003,None,133,Crime Drama Romance Thriller,PG-13,48,49176,736872
tt0284034,rl441419265,Demonlover,9,2003,None,129,Drama Mystery Thriller,R,15,39284,232044
tt0319829,rl2556659201,Masked and Anonymous,7,2003,None,112,Comedy Drama Music,PG-13,23,30783,533569
tt0322659,rl2288485889,Northfork,7,2003,None,103,Drama Fantasy,PG-13,71,61481,1420578
tt0285879,rl3647571457,Passionada,8,2003,None,108,Comedy Drama Romance,PG-13,74,123568,540833
tt0292610,rl2959574529,No Good Deed,9,2003,12000000,97,Crime Drama Thriller,R,402,127000,181600
tt0342172,rl1984464385,Capturing the Friedmans,5,2003,None,107,Biography Crime Documentary,None,78,65154,3119113
tt0337587,rl2638841345,Bugs!,3,2003,None,40,Documentary Short,None,33,None,19063544
tt0342508,rl626427393,Hangman's Curse,9,2003,2000000,106,Horror Mystery Thriller,PG-13,18,78084,168406
tt0283387,rl3982067201,The Holy Land,7,2003,None,102,Drama,R,17,19014,603520
tt0373389,rl2473887233,Tibet: Cry of the Snow Lion,9,2003,None,104,Documentary History,None,15,9482,578241
tt0310778,rl1313244673,Bon Voyage,10,2003,None,114,Comedy Drama Mystery Romance Thriller War,PG-13,16,38682,148727
tt0260414,rl1584760321,Taking Sides,9,2003,None,108,Drama Music War,None,9,22051,188952
tt0343168,rl1450739201,The Weather Underground,6,2003,None,92,Documentary History War,None,14,13984,564632
tt0300015,rl3260581377,I Capture the Castle,7,2003,8000000,113,Drama Romance,R,42,51970,1179035
tt0380275,rl4232742401,Concert for George,10,2003,None,146,Documentary Music,PG-13,105,67711,134600
tt0326806,rl3461056001,Civil Brand,8,2003,None,95,Crime Drama Thriller,R,35,99296,254293
tt0301684,rl1097238017,Once Upon a Time in the Midlands,8,2003,None,104,Comedy Drama Romance,R,17,21475,172564
tt0163639,rl1599440385,Galapagos,10,1999,None,39,Documentary Short,None,14,None,18630372
tt0281680,rl3393619457,The Bread My Sweet,1,2001,None,105,Drama Romance,PG-13,8,None,1023156
tt0334754,rl2625275393,Yossi & Jagger,9,2003,None,65,Drama History Romance War,R,6,19395,267005
tt0284426,rl1936557569,Red Betsy,9,2003,None,98,Drama Family Romance,PG,22,29864,164520
tt0266747,rl1835238913,Marci X,8,2003,20000000,84,Comedy Music,R,1200,872950,1648818
tt0161860,rl3697772033,Nowhere in Africa,3,2003,None,141,Biography Drama History,R,78,22070,6180200
tt0323944,rl4000220673,Shattered Glass,10,2003,None,94,Drama History,PG-13,215,77540,2220008
tt0337711,rl3614213633,Rugrats Go Wild,6,2003,25000000,81,Adventure Animation Comedy Family Fantasy Musical,PG,3041,11556869,39402572
tt0338077,rl2824308225,Grind,8,2003,6000000,105,Adventure Comedy Sport,PG-13,2253,2511403,5123696
tt0378025,rl2471921153,Hawayein,8,2003,None,176,Drama Romance,None,5,None,409978
tt0352332,rl944997889,The Far Side of the Moon,10,2003,None,105,Drama,None,7,27865,235926
tt0271211,rl963806721,Stoked: The Rise and Fall of Gator,8,2003,None,82,Documentary Sport,R,13,10998,150268
tt0317248,rl3695937025,City of God,1,2003,None,130,Crime Drama,R,242,88292,7564459
tt0285861,rl1684637185,Owning Mahowny,5,2003,10000000,104,Crime Drama Thriller,R,24,33287,1011871
tt0308476,rl4199384577,The Cuckoo,7,2003,None,99,Comedy Drama War,PG-13,14,16473,243936
tt0291538,rl1465419265,A Housekeeper,7,2003,None,91,Comedy Drama Romance,R,24,42083,467288
tt0046451,rl2104985089,Touchez pas au grisbi,9,2003,None,96,Crime Drama,None,2,21674,131548
tt0339071,rl240420353,Girls Will Be Girls,10,2003,None,79,Comedy Romance,R,14,14361,148047
tt0340468,rl3947464193,Bus 174,10,2003,None,150,Crime Documentary,R,5,8625,217201
tt0307385,rl1886160385,Rivers and Tides,6,2002,None,90,Documentary,None,15,None,2200276
tt0286516,rl2188215809,Respiro,5,2003,None,95,Drama,PG-13,32,71677,1072834
tt0371583,rl1447462401,Bonhoeffer,6,2003,None,93,Biography Documentary History War,None,7,10099,296181
tt0306228,rl981173761,Where's the Party Yaar?,9,2003,None,110,Comedy,PG-13,11,48832,85739
tt0310154,rl475694593,In This World,9,2003,None,88,Drama,R,10,24602,84299
tt0301524,rl627672577,The Other Side of the Bed,8,2003,None,114,Comedy Drama Musical Romance,R,10,41597,113543
tt0314676,rl2708571649,The Singing Detective,10,2003,None,109,Comedy Crime Musical Mystery,R,46,28324,337174
tt0120327,rl2691991041,Thrill Ride: The Science of Fun,7,1997,None,38,Adventure Documentary Short,None,81,None,18798590
tt0322289,rl609388033,The Flower of Evil,10,2003,None,104,Drama Thriller,R,16,12419,182163
tt0322023,rl3075442177,Die Mommie Die!,10,2003,None,90,Comedy,R,17,54129,320092
tt0251777,rl2405205505,Km. 0 - Kilometer Zero,7,2003,None,108,Comedy Drama Romance,R,6,7400,159338
tt0056085,rl3109586433,How the West Was Won,9,2003,None,164,Adventure War Western,G,1,28568,76729
tt0300620,rl1819313665,So Close,9,2003,None,111,Action Crime Thriller,R,11,31702,76584
tt0328802,rl1651410433,September 11,7,2003,None,134,Drama,None,6,7046,127035
tt0339579,rl3782051329,Returner,10,2003,None,116,Action Adventure Sci-Fi,R,13,29214,73060
tt0330602,rl3865085441,Mambo Italiano,6,2003,None,88,Comedy Drama Romance,R,100,406651,3047296
tt0301414,rl6522369,Man on the Train,5,2003,None,90,Crime Drama Thriller,R,85,41138,2542020
tt0246592,rl3847128577,Dummy,9,2003,None,91,Comedy Drama Romance,R,5,30120,71646
tt0357470,rl3309667841,The Battle of Shaker Heights,8,2003,None,79,Comedy Drama Romance,PG-13,13,42569,280351
tt0342300,rl391022081,Dopamine,10,2003,None,79,Comedy Drama Romance,R,10,22278,69544
tt0273048,rl3040970241,30 Years to Life,6,2002,None,110,Comedy Drama Romance,R,6,3376,103540
tt0213749,rl3964372481,Cirque du Soleil: Journey of Man,5,2000,None,39,Drama Family Fantasy Musical Short,None,22,49837,15627434
tt0317887,rl2841675265,Madame Satã,7,2003,None,105,Biography Crime Drama Music Romance,None,9,23654,198309
tt0300069,rl3227354625,Kart Racer,9,2003,None,94,Comedy Drama Family,PG,86,56146,56146
tt0362511,rl206472705,Dorm Daze,9,2003,None,96,Comedy Crime Mystery Romance,R,34,27712,56127
tt1992236,rl1397589505,The Cremaster Cycle,4,2003,None,398,Drama Fantasy Horror Musical,None,7,10785,514622
tt0341540,rl1919714817,The R.M.,1,2003,None,101,Comedy Crime Family,PG,30,130352,1111615
tt0289176,rl2689697281,Emerald Cowboy,9,2003,None,90,Documentary Drama,R,6,9708,101358
tt0332701,rl712017409,Mga munting tinig,10,2003,None,109,Drama,None,6,15166,69739
tt0307351,rl2490074625,Prey for Rock & Roll,9,2003,None,104,Drama Music,R,5,6835,58040
tt0290879,rl626951681,The Legend of Suriyothai,6,2003,None,185,Action Adventure Biography Drama History War,R,22,45904,454736
tt0252299,rl2554955265,Buffalo Soldiers,7,2003,15000000,98,Comedy Crime Drama Thriller War,R,24,30977,354421
tt0254481,rl4066149889,Koi... Mil Gaya,8,2003,None,171,Action Drama Fantasy Romance Sci-Fi,None,55,274851,671372
tt0295700,rl1618642433,Wrong Turn,5,2003,12600000,84,Horror Thriller,R,1615,5161498,15418790
tt0112384,rl1866630657,Apollo 13,9,2002,None,140,Adventure Drama History,PG,19,200645,1766621
tt0290334,rl1736082945,X-Men 2,5,2003,110000000,134,Action Sci-Fi Thriller,PG-13,3749,85558731,214949694
tt0284491,rl525239809,No News from God,8,2003,None,112,Crime Drama,R,5,15271,77858
tt0255055,rl1129022977,China: The Panda Adventure,6,2001,None,48,Drama,None,21,None,3921642
tt0292527,rl1415022081,Green Card Fever,8,2003,None,100,Comedy Drama Romance,None,18,67529,125596
tt0295743,rl1012237825,Friday Night,5,2003,None,90,Drama Romance,None,5,9381,156918
tt0280523,rl1464370689,Carnage,9,2003,None,130,Comedy Drama Romance,None,6,7139,60158
tt0332639,rl3312748033,Together with You,5,2003,None,116,Drama Music,PG,47,69209,1151941
tt0363510,rl3412952577,The Revolution Will Not Be Televised,10,2003,None,74,Documentary,None,8,6101,153859
tt0303785,rl1497794049,Bollywood/Hollywood,9,2003,None,105,Comedy Drama Musical Romance,PG-13,18,5470,37962
tt0291350,rl2372044289,Millennium Actress,9,2003,None,87,Animation Drama Fantasy Romance,PG,6,18732,37641
tt0347779,rl2305328641,Pinjar,10,2003,None,188,Drama,None,22,16617,66290
tt0286476,rl1011189249,Autumn Spring,8,2003,None,100,Comedy Drama Family,PG-13,5,10046,96269
tt0302889,rl2489746945,On_Line,6,2003,None,97,Drama,None,7,25658,167102
tt0314039,rl441484801,The Event,10,2003,None,110,Drama,R,18,19206,35554
tt0060138,rl3477243393,Au hasard Balthazar,10,2003,None,95,Drama,None,1,8436,45406
tt0318034,rl611288577,Russian Ark,12,2002,None,99,Drama Fantasy History Mystery,None,22,29022,2326979
tt0053459,rl2823849473,Eyes Without a Face,10,2003,None,90,Drama Horror,None,3,19628,58565
tt0309622,rl2908063233,The Gatekeeper,4,2003,None,103,Drama,R,3,None,312434
tt0339091,rl1096123905,Gang of Roses,10,2003,None,94,Action Drama Western,R,4,26282,30497
tt0283900,rl4066346497,The Spanish Apartment,5,2003,None,122,Comedy Drama Romance,R,100,59315,2830361
tt0248169,rl610502145,Manna from Heaven,8,2002,None,119,Comedy,PG,33,None,505675
tt0310164,rl24151553,Snowboarder,10,2003,None,110,Crime Drama Sport,None,29,27732,27732
tt0310149,rl4218127873,The Princess Blade,8,2003,None,92,Action Sci-Fi,R,7,12618,77567
,rl1012106753,The Fassbinder Series,2,2003,None,2205,None,None,7,11623,162885
tt0299658,rl1816888833,Chicago,12,2002,45000000,113,Comedy Crime Musical,PG-13,2701,2074929,170687518
tt0167261,rl4032923137,The Lord of the Rings: The Two Towers,12,2002,94000000,179,Action Adventure Drama Fantasy,PG-13,3622,62007528,339789881
tt0287978,rl424445441,Daredevil,2,2003,78000000,103,Action Crime,PG-13,3474,40310419,102543518
tt0264464,rl2672330241,Catch Me If You Can,12,2002,52000000,141,Biography Crime Drama,PG-13,3225,30053627,164615351
tt0251127,rl2925037057,How to Lose a Guy in 10 Days,2,2003,None,116,Comedy Romance,PG-13,2923,23774850,105813373
tt0257568,rl3546121729,Kangaroo Jack,1,2003,60000000,89,Action Adventure Comedy Crime Family,None,2848,16580209,66934963
tt0257360,rl524322305,About Schmidt,12,2002,30000000,125,Drama,R,1240,282367,65016287
tt0305711,rl4233987585,Just Married,1,2003,18000000,95,Comedy Romance,PG-13,2769,17548993,56127162
tt0300471,rl4033775105,Shanghai Knights,2,2003,50000000,114,Action Adventure Comedy,PG-13,2755,19603630,60476872
tt0292506,rl2020443649,The Recruit,1,2003,None,115,Action Thriller,PG-13,2376,16302063,52802140
tt0309593,rl3209922049,Final Destination 2,1,2003,None,90,Horror Thriller,R,2834,16200000,46961214
tt0302886,rl1667663361,Old School,2,2003,24000000,88,Comedy,R,2742,17453216,75585093
tt0271668,rl2305066497,National Security,1,2003,None,88,Action Comedy Crime Thriller,PG-13,2729,14369694,36381186
tt0283426,rl2640152065,The Jungle Book 2,2,2003,20000000,72,Adventure Animation Comedy Family Music Musical,None,2815,11441733,47901582
tt0217505,rl1129678337,Gangs of New York,12,2002,100000000,167,Crime Drama,R,2340,9100000,77812000
tt0313737,rl1568048641,Two Weeks Notice,12,2002,60000000,101,Comedy Romance,PG-13,2755,14328494,93354851
tt0274558,rl1901626881,The Hours,12,2002,25000000,110,Drama Romance,PG-13,1010,338622,41675994
tt0282209,rl21792257,Darkness Falls,1,2003,11000000,86,Fantasy Horror Mystery Thriller,PG-13,2865,12024917,32551396
tt0252076,rl2355136001,Maid in Manhattan,12,2002,55000000,105,Comedy Drama Romance,PG-13,3050,18711407,94011225
tt0326769,rl1866958337,Biker Boyz,1,2003,24000000,110,Action Drama,PG-13,1769,10106992,22076772
tt0306685,rl1984792065,Cradle 2 the Grave,2,2003,25000000,101,Action Crime Drama Thriller,R,2625,16521468,34712347
tt0301181,rl776963585,Deliver Us from Eva,2,2003,None,105,Comedy Drama Romance,R,1139,7100000,17573594
tt0259446,rl342132225,My Big Fat Greek Wedding,4,2002,5000000,95,Comedy Drama Romance,PG,2016,597362,241438208
tt0168786,rl2034402817,Antwone Fisher,12,2002,12500000,120,Biography Drama,PG-13,1021,210013,21078145
tt0270288,rl4115301889,Confessions of a Dangerous Mind,12,2002,30000000,113,Biography Comedy Crime Drama Romance Thriller,R,1776,87199,16007718
tt0295289,rl3864495617,A Guy Thing,1,2003,20000000,101,Comedy Romance,PG-13,2520,6988749,15545431
tt0253474,rl3043526145,The Pianist,12,2002,35000000,150,Biography Drama Music War,R,842,111261,32572577
tt0268126,rl2000717313,Adaptation.,12,2002,19000000,115,Comedy Drama,R,672,384478,22498520
tt0289992,rl2958984705,The Life of David Gale,2,2003,38000000,130,Crime Drama Mystery Thriller,R,2003,7117225,19955598
tt0295297,rl1433110017,Harry Potter and the Chamber of Secrets,11,2002,100000000,161,Adventure Family Fantasy Mystery,PG,3682,88357488,261988482
tt0303933,rl2320401921,Drumline,12,2002,20000000,118,Comedy Drama Music Romance,PG-13,1837,12604705,56399184
tt0282120,rl2977662465,The Wild Thornberrys,12,2002,25000000,85,Adventure Animation Comedy Family Fantasy,PG,3012,6013847,40108697
tt0307901,rl1212253697,25th Hour,12,2002,5000000,135,Drama,R,495,108865,13084595
tt0272207,rl2590279169,Narc,12,2002,6500000,105,Crime Drama Mystery Thriller,R,822,63303,10465659
tt0246460,rl2974778881,Die Another Day,11,2002,142000000,133,Action Adventure Thriller,PG-13,3377,47072040,160942139
tt0279111,rl3092547073,Gods and Generals,2,2003,56000000,219,Biography Drama History War,PG-13,1533,4675246,12882934
tt0110357,rl3747513857,The Lion King,12,2002,45000000,88,Adventure Animation Drama Family Musical,G,66,1825849,15686215
tt0302640,rl358123009,The Hot Chick,12,2002,None,104,Comedy Fantasy,PG-13,2246,7401146,35081594
tt0279331,rl525108737,Dark Blue,2,2003,15000000,118,Crime Drama Thriller,R,2176,3880688,9250301
tt0253754,rl2859697665,Star Trek: Nemesis,12,2002,60000000,116,Action Adventure Sci-Fi Thriller,PG-13,2711,18513305,43254409
tt0258068,rl2842330625,The Quiet American,11,2002,30000000,101,Drama Romance Thriller War,R,396,101663,12988801
tt0287467,rl1148552705,Talk to Her,11,2002,None,112,Drama Mystery Romance,R,255,104396,9285469
tt0297884,rl3478160897,Far from Heaven,11,2002,13500000,107,Drama Romance,PG-13,291,211279,15901849
tt0252444,rl2674558465,Rabbit-Proof Fence,11,2002,None,94,Adventure Biography Drama,PG,153,88352,6199600
tt0120679,rl978683393,Frida,10,2002,12000000,123,Biography Drama Romance,R,794,205996,25885000
tt0133240,rl2759296513,Treasure Planet,11,2002,140000000,95,Adventure Animation Family Fantasy Sci-Fi,PG,3227,12083248,38176783
tt0310793,rl2336654849,Bowling for Columbine,10,2002,4000000,120,Crime Documentary Drama,R,248,209148,21576018
tt0290296,rl3866134017,Space Station 3D,4,2002,None,47,Documentary,None,64,489488,93383953
tt0280720,rl3981936129,The Guru,1,2003,None,94,Comedy Music Romance,R,98,613485,3095506
tt0289848,rl3963848193,Analyze That,12,2002,60000000,96,Comedy Crime,R,2635,11034422,32130627
tt0221013,rl1483638273,Séraphin: Heart of Stone,11,2002,None,110,Drama,None,123,880723,6749187
